Satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
0,Male,Loyal Customer,60,Personal Travel,Eco,2084,1,1,1,3,1,1,1,1,2,5,4,4,4,1,0,0
0,Male,Loyal Customer,30,Personal Travel,Eco,2932,1,1,1,3,1,1,1,2,3,4,3,1,1,1,179,166
0,Male,Loyal Customer,48,Personal Travel,Eco,2534,1,1,1,3,3,1,3,3,1,4,3,1,4,3,0,0
0,Male,Loyal Customer,41,Personal Travel,Eco,2660,1,1,1,3,1,1,1,1,1,1,3,4,3,1,0,0
0,Male,Loyal Customer,48,Personal Travel,Eco,1714,1,1,1,3,3,1,2,3,2,4,3,4,2,3,5,0
0,Male,Loyal Customer,14,Personal Travel,Eco,2793,1,1,1,3,4,1,4,4,3,1,3,3,2,4,0,0
0,Male,Loyal Customer,25,Personal Travel,Eco,2352,1,1,1,3,5,1,5,5,3,2,3,4,4,5,0,0
0,Male,Loyal Customer,37,Personal Travel,Eco Plus,2705,1,1,1,3,1,1,1,1,1,5,2,4,2,1,0,0
0,Male,Loyal Customer,25,Personal Travel,Eco,2869,1,1,1,3,1,1,1,1,1,5,3,3,3,1,24,15
0,Male,Loyal Customer,37,Personal Travel,Eco,2071,1,1,1,3,5,1,5,5,4,1,4,4,4,5,20,11
0,Male,Loyal Customer,48,Personal Travel,Eco,2112,1,1,1,3,2,1,2,2,1,3,3,1,3,2,0,0
0,Male,Loyal Customer,50,Personal Travel,Eco,1832,1,1,1,3,3,1,3,3,1,4,4,3,3,3,0,0
0,Male,Loyal Customer,23,Personal Travel,Eco,2181,1,1,1,3,2,1,2,2,3,1,4,1,3,2,0,0
0,Male,Loyal Customer,54,Personal Travel,Eco,2265,1,1,1,3,3,1,3,3,4,5,3,1,4,3,4,8
0,Male,Loyal Customer,22,Personal Travel,Eco,2467,1,1,1,3,5,1,5,5,4,2,2,4,3,5,0,0
0,Male,Loyal Customer,55,Personal Travel,Eco,2117,1,1,1,3,1,1,4,1,3,2,2,2,3,1,29,40
0,Male,Loyal Customer,69,Personal Travel,Eco,2250,1,1,1,3,4,1,4,4,3,4,3,4,4,4,2,0
0,Male,Loyal Customer,16,Personal Travel,Eco,1967,1,1,1,3,4,1,4,4,4,1,4,2,3,4,0,43
0,Male,Loyal Customer,19,Personal Travel,Eco,2316,1,1,1,3,4,1,4,4,4,4,2,4,3,4,0,0
0,Male,Loyal Customer,33,Personal Travel,Eco,2598,1,1,1,3,1,1,1,1,3,3,3,4,4,1,0,0
0,Male,Loyal Customer,22,Personal Travel,Business,1807,1,1,1,3,4,1,4,4,4,1,3,4,4,4,7,18
0,Male,Loyal Customer,31,Personal Travel,Eco,1958,1,1,1,3,3,1,3,3,4,1,4,4,4,3,95,121
0,Male,Loyal Customer,39,Personal Travel,Eco,2131,1,1,1,3,1,1,1,1,2,4,4,4,4,1,0,0
0,Male,Loyal Customer,29,Personal Travel,Eco,2097,1,1,1,3,4,1,4,4,3,1,4,1,3,4,0,1
0,Male,Loyal Customer,33,Personal Travel,Eco,1844,1,1,1,3,1,1,1,1,3,5,3,2,4,1,0,0
0,Male,Loyal Customer,63,Personal Travel,Eco,2265,1,1,1,3,4,1,3,4,3,5,4,1,3,4,0,0
0,Male,Loyal Customer,50,Personal Travel,Eco,1606,1,1,1,3,3,1,3,3,3,3,4,3,4,3,0,0
0,Male,Loyal Customer,49,Personal Travel,Eco,1438,1,1,1,3,5,1,5,5,2,2,3,4,3,5,0,0
0,Male,Loyal Customer,17,Personal Travel,Eco,2667,1,1,1,3,4,1,4,4,2,1,3,4,3,4,0,21
0,Male,Loyal Customer,23,Personal Travel,Business,2385,1,1,1,3,4,1,4,4,1,2,2,4,3,4,2,0
0,Male,Loyal Customer,59,Personal Travel,Eco Plus,2559,1,1,1,3,5,1,1,5,2,1,3,4,3,5,0,0
0,Male,Loyal Customer,67,Personal Travel,Eco,1776,1,1,1,3,2,1,2,2,1,4,4,2,3,2,7,21
0,Male,Loyal Customer,24,Personal Travel,Eco Plus,2047,1,1,1,3,4,1,4,4,1,5,2,1,3,4,0,0
0,Male,Loyal Customer,24,Personal Travel,Eco,1662,1,1,1,3,1,1,1,1,1,2,4,3,3,1,15,28
0,Male,Loyal Customer,15,Personal Travel,Eco,2413,1,1,1,3,2,1,2,2,3,3,3,1,3,2,0,18
0,Male,Loyal Customer,70,Personal Travel,Eco,1941,1,1,1,3,4,1,4,4,4,5,4,2,4,4,0,0
0,Male,Loyal Customer,55,Personal Travel,Eco Plus,1765,1,1,1,3,5,1,5,5,4,3,3,3,2,5,6,3
0,Male,Loyal Customer,26,Personal Travel,Eco,1661,1,1,1,3,4,1,1,4,2,5,4,4,3,4,0,0
0,Male,Loyal Customer,43,Personal Travel,Eco,2525,1,1,1,3,5,1,2,5,2,1,3,2,4,5,25,13
0,Male,Loyal Customer,49,Personal Travel,Eco,1552,1,1,1,3,1,1,1,1,2,1,2,2,3,1,29,15
0,Male,Loyal Customer,9,Personal Travel,Eco,2023,1,1,1,3,1,1,1,1,4,5,2,4,2,1,80,78
0,Male,Loyal Customer,26,Personal Travel,Eco,2169,1,1,1,3,3,1,3,3,3,4,3,1,4,3,0,10
0,Male,Loyal Customer,32,Personal Travel,Eco,1772,1,1,1,3,4,1,1,4,4,1,2,4,3,4,22,
0,Female,Loyal Customer,36,Personal Travel,Eco Plus,2293,1,1,1,3,1,3,3,1,1,3,4,3,3,3,155,138
0,Male,Loyal Customer,38,Personal Travel,Eco,1734,1,1,1,3,4,1,4,4,4,4,3,4,4,4,0,0
0,Male,Loyal Customer,45,Personal Travel,Eco,1466,1,1,1,3,5,1,5,5,4,1,3,4,4,5,0,0
0,Male,Loyal Customer,19,Personal Travel,Eco,2151,1,1,1,3,1,1,1,1,4,5,3,1,3,1,0,0
0,Female,Loyal Customer,36,Personal Travel,Eco,2567,1,1,1,3,1,1,1,3,4,4,3,1,4,1,159,160
0,Male,Loyal Customer,42,Personal Travel,Eco,2215,1,1,1,3,4,1,4,4,1,3,4,3,3,4,0,0
0,Male,Loyal Customer,35,Personal Travel,Eco,2130,1,1,1,3,5,1,5,5,4,4,3,2,3,5,17,3
0,Male,Loyal Customer,32,Personal Travel,Eco,1429,1,1,1,3,4,1,4,4,4,5,2,3,3,4,25,18
0,Male,Loyal Customer,17,Personal Travel,Eco,2257,1,1,1,3,4,1,4,4,1,1,3,3,2,4,0,9
0,Male,Loyal Customer,49,Personal Travel,Eco,1734,1,1,1,3,3,1,3,3,2,1,4,2,4,3,0,0
0,Male,Loyal Customer,33,Personal Travel,Eco,2450,1,1,1,3,3,1,3,3,3,3,3,3,4,3,6,0
0,Female,Loyal Customer,55,Personal Travel,Eco,2226,1,1,1,3,4,3,3,4,4,1,4,4,4,2,38,131
0,Male,Loyal Customer,60,Personal Travel,Eco,2197,1,1,1,3,3,1,3,3,1,3,3,1,4,3,0,0
0,Male,Loyal Customer,37,Personal Travel,Eco,1488,1,1,1,3,3,1,3,3,4,1,3,4,3,3,0,6
0,Male,Loyal Customer,7,Personal Travel,Business,2243,1,1,1,3,2,1,2,2,1,5,4,1,4,2,93,80
0,Male,Loyal Customer,37,Personal Travel,Eco,1510,1,1,1,3,2,1,2,2,4,4,4,4,3,2,15,7
0,Male,Loyal Customer,32,Personal Travel,Eco,1702,1,1,1,3,4,1,4,4,3,3,2,2,3,4,0,0
0,Male,Loyal Customer,32,Personal Travel,Eco,1639,1,1,1,3,1,1,1,1,3,2,2,3,2,1,0,0
0,Male,Loyal Customer,61,Personal Travel,Eco,1306,1,1,1,3,5,1,5,5,1,1,3,3,4,5,45,40
0,Male,Loyal Customer,9,Personal Travel,Eco,1529,1,1,1,3,3,1,3,3,4,4,2,3,3,3,0,0
0,Male,Loyal Customer,54,Personal Travel,Eco Plus,2002,1,1,1,3,5,1,5,5,4,1,3,3,3,5,0,0
0,Female,Loyal Customer,68,Personal Travel,Eco,1931,1,1,1,3,1,2,2,3,3,1,3,4,3,3,108,131
0,Male,Loyal Customer,34,Personal Travel,Eco,1735,1,1,1,3,4,1,4,4,1,1,4,1,3,4,0,0
0,Male,Loyal Customer,60,Personal Travel,Eco,1967,1,1,1,3,4,1,4,4,1,4,3,4,3,4,0,0
0,Male,Loyal Customer,12,Personal Travel,Eco,1436,1,1,1,3,5,1,5,5,3,3,3,3,2,5,0,0
0,Male,Loyal Customer,19,Personal Travel,Eco,2007,1,1,1,3,2,1,1,2,2,3,4,1,3,2,0,0
0,Male,Loyal Customer,22,Personal Travel,Eco,2275,1,1,1,3,5,1,5,5,1,2,3,4,3,5,0,0
0,Male,Loyal Customer,62,Personal Travel,Eco,2261,1,1,1,3,4,1,4,4,4,4,3,4,3,4,20,0
0,Male,Loyal Customer,26,Personal Travel,Eco Plus,1884,1,1,1,3,2,1,2,2,3,3,3,4,3,2,0,0
0,Male,Loyal Customer,45,Personal Travel,Eco,1937,1,1,1,3,3,1,3,3,4,1,3,1,3,3,6,34
0,Male,Loyal Customer,29,Personal Travel,Eco,1577,1,1,1,3,2,1,2,2,3,3,4,2,3,2,2,11
0,Male,Loyal Customer,45,Personal Travel,Eco,1088,1,1,1,3,3,1,3,3,3,5,2,1,2,3,1,0
0,Male,Loyal Customer,37,Personal Travel,Eco,1611,1,1,1,3,2,1,2,2,2,4,2,2,3,2,0,0
0,Male,Loyal Customer,65,Personal Travel,Eco Plus,1271,1,1,1,3,5,1,5,5,3,4,4,1,3,5,36,33
0,Male,Loyal Customer,27,Personal Travel,Eco Plus,1525,1,1,1,3,1,1,1,1,2,3,3,2,3,1,2,2
0,Male,Loyal Customer,69,Personal Travel,Eco,1914,1,1,1,3,4,1,4,4,1,2,4,4,4,4,1,0
0,Male,Loyal Customer,44,Personal Travel,Business,265,1,1,1,3,3,2,2,5,5,1,1,2,5,4,0,0
0,Male,Loyal Customer,28,Personal Travel,Eco Plus,1480,1,1,1,3,1,1,1,1,1,2,3,4,3,1,0,0
0,Male,Loyal Customer,49,Personal Travel,Eco,1503,1,1,1,3,5,1,5,5,2,3,3,1,3,5,4,6
0,Male,Loyal Customer,39,Personal Travel,Eco,1572,1,1,1,3,1,1,2,1,4,5,3,3,4,1,0,6
0,Male,Loyal Customer,62,Personal Travel,Eco,1045,1,1,1,3,4,1,4,4,3,4,3,1,3,4,0,0
0,Female,Loyal Customer,23,Personal Travel,Eco,1820,1,1,1,3,1,3,3,2,5,4,4,3,1,3,236,239
0,Male,Loyal Customer,48,Personal Travel,Eco,988,1,1,1,3,5,1,4,5,2,1,2,2,3,5,0,0
0,Male,Loyal Customer,8,Personal Travel,Eco,1483,1,1,1,3,4,1,4,4,4,3,5,2,4,4,4,9
0,Male,Loyal Customer,51,Personal Travel,Eco,1687,1,1,1,3,5,1,5,5,3,2,2,1,2,5,0,0
0,Male,Loyal Customer,10,Personal Travel,Eco,1280,1,1,1,3,4,1,4,4,3,3,3,3,3,4,0,9
0,Male,Loyal Customer,34,Personal Travel,Eco,1646,1,1,1,3,5,1,5,5,1,3,4,1,3,5,0,0
0,Male,Loyal Customer,24,Personal Travel,Eco,1053,1,1,1,3,4,1,4,4,2,3,4,1,3,4,0,0
0,Male,Loyal Customer,35,Personal Travel,Eco,1003,1,1,1,3,2,1,2,2,2,4,3,3,2,2,0,0
0,Male,Loyal Customer,70,Personal Travel,Eco,1692,1,1,1,3,1,1,1,1,2,2,3,4,2,1,0,0
0,Male,Loyal Customer,18,Personal Travel,Eco Plus,4137,1,1,1,4,1,3,3,1,1,3,3,3,2,3,173,174
0,Male,Loyal Customer,12,Personal Travel,Eco,4122,1,1,1,4,4,1,4,4,3,4,3,1,4,4,1,0
0,Male,Loyal Customer,55,Personal Travel,Eco,3923,1,1,1,4,5,1,4,5,2,1,4,4,4,5,0,0
0,Male,Loyal Customer,35,Personal Travel,Eco,3416,1,1,1,4,1,1,1,2,3,4,4,1,2,1,0,0
0,Male,Loyal Customer,53,Personal Travel,Eco,3970,1,1,1,4,5,1,5,5,4,5,2,3,3,5,4,9
0,Male,Loyal Customer,62,Personal Travel,Eco Plus,3375,1,1,1,4,1,1,1,1,4,1,4,1,4,1,12,0
0,Male,Loyal Customer,55,Personal Travel,Eco,3790,1,1,1,4,2,1,2,2,4,4,4,3,4,2,2,15
0,Male,Loyal Customer,27,Personal Travel,Eco,3354,1,1,1,4,1,1,1,1,2,1,4,1,4,1,0,0
0,Male,Loyal Customer,36,Personal Travel,Eco,3429,1,1,1,4,4,1,4,4,2,5,2,4,4,4,4,12
0,Male,Loyal Customer,13,Personal Travel,Eco,2671,1,1,1,4,5,1,5,5,4,4,3,3,4,5,14,2
0,Male,Loyal Customer,53,Personal Travel,Eco,2500,1,1,1,4,2,1,2,2,2,3,4,3,3,2,0,0
0,Male,Loyal Customer,25,Personal Travel,Eco,2559,1,1,1,4,4,1,4,4,2,1,4,3,4,4,0,0
0,Male,Loyal Customer,19,Personal Travel,Eco Plus,2958,1,1,1,4,2,1,2,2,3,3,3,4,3,2,0,0
0,Male,Loyal Customer,59,Personal Travel,Eco,2346,1,1,1,4,5,1,5,5,1,1,3,1,4,5,0,0
0,Male,Loyal Customer,56,Personal Travel,Eco,2774,1,1,1,4,5,1,5,5,2,2,4,1,3,5,0,0
0,Male,Loyal Customer,12,Personal Travel,Eco,1930,1,1,1,4,2,1,5,2,3,1,3,3,4,2,3,0
0,Male,Loyal Customer,66,Personal Travel,Eco,2099,1,1,1,4,5,1,5,5,3,3,4,1,4,5,0,0
0,Male,Loyal Customer,9,Personal Travel,Eco,2228,1,1,1,4,4,1,4,4,2,5,2,3,4,4,0,0
0,Male,Loyal Customer,25,Personal Travel,Eco Plus,2426,1,1,1,4,2,1,2,2,4,5,3,4,3,2,45,16
0,Male,Loyal Customer,21,Personal Travel,Eco,1871,1,1,1,4,5,1,5,5,3,5,3,1,4,5,12,22
0,Male,Loyal Customer,34,Personal Travel,Eco,1882,1,1,1,4,3,1,3,3,2,3,3,1,3,3,16,10
0,Female,Loyal Customer,17,Personal Travel,Eco,2767,1,1,1,4,1,1,1,1,2,3,3,1,4,1,115,131
0,Male,Loyal Customer,61,Personal Travel,Eco Plus,2325,1,1,1,4,3,1,3,3,3,3,4,1,4,3,40,46
0,Male,Loyal Customer,18,Personal Travel,Eco,1963,1,1,1,4,1,1,1,1,2,3,4,2,3,1,8,0
0,Male,Loyal Customer,33,Personal Travel,Eco Plus,1752,1,1,1,4,1,1,1,1,1,1,4,4,3,1,0,0
0,Male,Loyal Customer,29,Personal Travel,Eco,2475,1,1,1,4,4,1,4,4,4,2,4,2,4,4,0,0
0,Male,Loyal Customer,67,Personal Travel,Eco,2505,1,1,1,4,1,1,1,1,3,1,3,1,3,1,10,18
0,Male,Loyal Customer,59,Personal Travel,Eco,2177,1,1,1,4,1,1,1,1,4,5,2,4,3,1,5,0
0,Male,Loyal Customer,29,Personal Travel,Business,2138,1,1,1,4,2,1,1,2,4,2,3,1,4,2,0,30
0,Male,Loyal Customer,57,Personal Travel,Eco,1769,1,1,1,4,1,1,1,1,4,5,4,2,4,1,0,0
0,Male,Loyal Customer,19,Personal Travel,Eco,2586,1,1,1,4,5,1,5,5,3,1,3,3,4,5,0,4
0,Male,Loyal Customer,69,Personal Travel,Eco,1490,1,1,1,4,5,1,5,5,1,2,3,1,4,5,0,0
0,Male,Loyal Customer,48,Personal Travel,Business,736,1,1,1,4,1,4,3,1,1,1,1,4,1,1,0,13
0,Male,Loyal Customer,38,Personal Travel,Eco,2689,1,1,1,4,4,1,4,4,4,4,4,3,4,4,0,0
0,Male,Loyal Customer,64,Personal Travel,Eco,1698,1,1,1,4,4,1,4,4,1,2,4,4,4,4,0,0
0,Male,Loyal Customer,9,Personal Travel,Eco,1903,1,1,1,4,3,1,3,3,3,5,2,1,4,3,0,0
0,Male,Loyal Customer,7,Personal Travel,Eco,2299,1,1,1,4,1,2,2,2,5,3,4,2,1,2,132,131
0,Male,Loyal Customer,9,Personal Travel,Eco,1734,1,1,1,4,2,1,2,2,1,4,4,3,4,2,18,16
0,Male,Loyal Customer,29,Personal Travel,Eco,1559,1,1,1,4,1,1,1,1,4,4,3,4,3,1,0,2
0,Male,Loyal Customer,28,Personal Travel,Eco,1497,1,1,1,4,3,1,3,3,4,3,3,2,4,3,0,0
0,Female,Loyal Customer,9,Personal Travel,Eco Plus,2458,1,1,1,4,1,1,1,2,4,3,4,1,2,1,80,133
0,Male,Loyal Customer,58,Personal Travel,Eco,1983,1,1,1,4,4,1,2,4,3,3,2,4,4,4,10,4
0,Male,Loyal Customer,20,Personal Travel,Eco,2223,1,1,1,4,1,1,1,1,2,3,4,4,4,1,0,0
0,Male,Loyal Customer,63,Personal Travel,Eco,2197,1,1,1,4,1,1,1,1,4,4,3,1,4,1,1,0
0,Male,Loyal Customer,32,Personal Travel,Eco,1574,1,1,1,4,3,1,3,3,1,2,4,2,4,3,1,0
0,Male,Loyal Customer,21,Personal Travel,Eco,1849,1,1,1,4,2,1,2,2,1,2,4,3,3,2,0,0
0,Male,Loyal Customer,65,Personal Travel,Eco,1630,1,1,1,4,1,1,1,1,1,2,4,3,3,1,15,0
0,Male,Loyal Customer,70,Personal Travel,Eco,1929,1,1,1,4,4,1,4,4,1,2,4,4,3,4,40,26
0,Male,Loyal Customer,17,Personal Travel,Eco,1980,1,1,1,4,2,1,2,2,2,2,3,4,4,2,0,0
0,Male,Loyal Customer,10,Personal Travel,Eco,1874,1,1,1,4,2,1,2,2,4,1,4,2,4,2,0,9
0,Male,Loyal Customer,59,Personal Travel,Business,384,1,1,1,4,1,4,3,3,3,1,1,4,3,3,0,0
0,Male,Loyal Customer,27,Personal Travel,Eco Plus,1845,1,1,1,4,5,1,5,5,4,4,3,3,3,5,13,4
0,Male,Loyal Customer,34,Personal Travel,Eco Plus,1692,1,1,1,4,1,1,1,1,3,1,4,2,4,1,25,12
0,Male,Loyal Customer,17,Personal Travel,Eco,1992,1,1,1,4,3,1,3,3,3,1,4,2,4,3,0,0
0,Male,Loyal Customer,35,Personal Travel,Business,362,1,1,1,4,5,5,5,3,3,1,3,5,3,4,17,17
0,Male,Loyal Customer,8,Personal Travel,Eco,1662,1,1,1,4,3,1,3,3,3,5,3,2,4,3,28,24
0,Male,Loyal Customer,20,Personal Travel,Eco,1647,1,1,1,4,4,1,2,4,1,3,3,3,3,4,0,0
0,Male,Loyal Customer,7,Personal Travel,Eco,1241,1,1,1,4,1,1,1,1,3,4,3,2,4,1,0,0
0,Male,Loyal Customer,46,Personal Travel,Eco Plus,1863,1,1,1,4,1,1,1,1,4,3,4,4,4,1,20,22
0,Male,Loyal Customer,19,Personal Travel,Eco,1811,1,1,1,4,4,1,1,4,3,1,3,1,3,4,4,0
0,Male,Loyal Customer,37,Personal Travel,Eco,1701,1,1,1,4,5,1,5,5,3,1,4,4,3,5,1,0
0,Male,Loyal Customer,21,Personal Travel,Business,1255,1,1,1,4,1,1,1,1,4,3,3,3,4,1,86,75
0,Male,Loyal Customer,56,Personal Travel,Eco Plus,1254,1,1,1,4,3,1,5,3,3,2,3,3,4,3,5,9
0,Male,Loyal Customer,46,Personal Travel,Eco Plus,1594,1,1,1,4,2,1,2,2,4,2,4,2,4,2,19,16
0,Male,Loyal Customer,60,Personal Travel,Eco Plus,1389,1,1,1,4,1,1,1,1,1,5,4,2,3,1,64,45
0,Male,Loyal Customer,16,Personal Travel,Eco,1799,1,1,1,4,2,1,2,2,3,4,4,1,3,2,35,50
0,Male,Loyal Customer,59,Personal Travel,Eco Plus,1357,1,1,1,4,1,1,4,1,1,4,4,2,4,1,25,44
0,Male,Loyal Customer,42,Personal Travel,Eco,1463,1,1,1,4,3,1,3,3,3,4,3,4,4,3,0,0
0,Male,Loyal Customer,59,Personal Travel,Eco,1409,1,1,1,4,3,1,3,3,2,2,3,1,3,3,0,7
0,Male,Loyal Customer,12,Personal Travel,Business,1694,1,1,1,4,1,3,5,2,1,4,3,5,2,5,156,168
0,Male,Loyal Customer,11,Personal Travel,Eco,1602,1,1,1,4,3,1,3,3,1,2,4,4,3,3,14,9
0,Male,Loyal Customer,45,Personal Travel,Eco,1789,1,1,1,4,2,1,2,2,3,1,3,3,4,2,0,0
0,Male,Loyal Customer,67,Personal Travel,Eco Plus,2016,1,1,1,5,3,1,3,3,5,5,4,5,4,3,0,0
0,Male,Loyal Customer,11,Personal Travel,Eco,2601,1,1,2,1,5,2,1,5,1,4,1,2,1,5,0,1
0,Male,Loyal Customer,26,Personal Travel,Eco,2953,1,1,2,2,4,2,4,4,3,3,2,1,3,4,0,0
0,Male,Loyal Customer,53,Personal Travel,Eco,2800,1,1,2,2,4,2,4,4,1,5,1,2,1,4,0,0
0,Male,Loyal Customer,31,Personal Travel,Eco,2115,1,1,2,2,4,2,2,4,4,1,2,2,3,4,0,0
0,Male,Loyal Customer,36,Personal Travel,Eco,2493,1,1,2,2,3,2,3,3,3,3,2,3,3,3,0,0
0,Male,Loyal Customer,63,Personal Travel,Eco,3641,1,1,2,3,3,2,3,3,4,2,4,2,3,3,20,0
0,Male,Loyal Customer,32,Personal Travel,Eco,4140,1,1,2,3,3,2,3,3,2,5,4,2,3,3,0,0
0,Male,Loyal Customer,35,Personal Travel,Eco,3553,1,1,2,3,1,2,1,1,4,2,3,3,4,1,0,0
0,Male,Loyal Customer,41,Personal Travel,Eco,3296,1,1,2,3,1,2,1,1,2,2,3,1,4,1,33,11
0,Male,Loyal Customer,65,Personal Travel,Eco,3153,1,1,2,3,3,2,3,3,2,2,3,1,2,3,13,55
0,Male,Loyal Customer,35,Personal Travel,Eco,3493,1,1,2,3,1,2,1,1,4,5,2,3,3,1,1,5
0,Male,Loyal Customer,60,Personal Travel,Eco,1838,1,1,2,3,5,2,5,5,2,2,2,4,3,5,0,0
0,Male,Loyal Customer,50,Personal Travel,Eco,1127,1,1,2,3,3,2,3,3,4,1,3,2,4,3,22,31
0,Male,Loyal Customer,51,Personal Travel,Eco,1861,1,1,2,4,2,2,3,2,3,2,3,2,4,2,19,0
0,Male,Loyal Customer,50,Personal Travel,Eco,1514,1,1,3,3,3,3,3,3,2,1,3,2,3,3,6,6
0,Male,Loyal Customer,69,Personal Travel,Eco Plus,1517,1,1,3,3,1,3,1,1,3,2,2,3,3,1,59,59
0,Male,Loyal Customer,64,Personal Travel,Eco,2007,1,1,3,3,3,3,3,3,1,3,2,3,3,3,0,0
0,Male,Loyal Customer,10,Personal Travel,Eco,2062,1,1,3,3,2,3,2,2,4,2,4,4,3,2,0,0
0,Male,Loyal Customer,31,Personal Travel,Eco,1866,1,1,4,3,5,4,5,5,2,3,4,3,4,5,0,0
0,Male,Loyal Customer,65,Personal Travel,Eco Plus,2236,1,1,4,3,2,4,4,2,4,3,3,2,4,2,0,0
0,Male,Loyal Customer,58,Personal Travel,Eco Plus,1751,1,1,4,3,5,4,5,5,2,4,3,2,3,5,0,0
0,Male,Loyal Customer,29,Personal Travel,Business,2007,1,1,4,3,1,4,1,1,3,1,4,2,4,1,0,0
0,Male,Loyal Customer,31,Personal Travel,Eco,1895,1,1,4,4,2,4,2,2,4,4,3,3,4,2,16,25
0,Male,Loyal Customer,27,Personal Travel,Eco Plus,1217,1,1,4,4,2,4,2,2,3,2,3,4,4,2,0,0
0,Male,Loyal Customer,50,Personal Travel,Eco Plus,1565,1,1,4,4,2,4,2,2,4,2,4,2,4,2,3,0
0,Female,Loyal Customer,62,Personal Travel,Eco,2323,1,1,4,4,4,5,4,1,2,4,3,4,3,4,185,180
0,Male,Loyal Customer,10,Personal Travel,Eco,1550,1,1,5,3,1,5,1,1,4,5,4,3,4,1,0,0
0,Male,Loyal Customer,22,Personal Travel,Eco,1666,1,1,5,4,4,5,4,4,2,2,3,2,3,4,120,122
0,Male,Loyal Customer,45,Personal Travel,Eco,3000,1,2,0,3,5,0,5,5,4,1,3,2,4,5,14,0
0,Male,Loyal Customer,56,Personal Travel,Eco,2074,1,2,0,3,2,0,2,2,3,4,3,4,4,2,0,0
0,Male,Loyal Customer,29,Personal Travel,Eco Plus,1855,1,2,0,3,4,0,4,4,3,4,4,2,3,4,97,83
0,Male,Loyal Customer,48,Personal Travel,Eco,1990,1,2,0,3,4,0,3,4,4,2,2,4,3,4,0,0
0,Male,Loyal Customer,53,Personal Travel,Eco,1604,1,2,0,3,3,0,3,3,3,4,3,1,3,3,7,0
0,Male,Loyal Customer,47,Personal Travel,Eco,1301,1,2,0,3,4,0,4,4,4,5,3,4,3,4,52,49
0,Male,Loyal Customer,43,Personal Travel,Eco,1596,1,2,0,3,2,0,2,2,1,5,3,1,4,2,0,0
0,Male,Loyal Customer,69,Personal Travel,Eco Plus,1502,1,2,0,3,2,0,2,2,4,5,4,4,3,2,30,18
0,Male,Loyal Customer,15,Personal Travel,Eco,1407,1,2,0,3,2,0,2,2,3,1,3,4,4,2,0,5
0,Male,Loyal Customer,47,Personal Travel,Business,101,1,2,0,3,5,4,4,1,1,0,1,4,1,4,0,0
0,Male,Loyal Customer,59,Personal Travel,Eco,3537,1,2,0,4,5,0,5,5,3,5,4,2,4,5,0,0
0,Male,Loyal Customer,67,Personal Travel,Eco,2249,1,2,0,4,2,0,2,2,3,4,3,1,4,2,0,0
0,Male,Loyal Customer,42,Personal Travel,Eco,1998,1,2,0,4,3,0,3,3,3,2,4,2,3,3,40,33
0,Male,Loyal Customer,63,Personal Travel,Eco,1303,1,2,0,4,2,0,2,2,4,5,3,2,3,2,27,47
0,Male,Loyal Customer,63,Personal Travel,Eco,1391,1,2,0,4,4,0,4,4,4,1,3,4,4,4,0,0
0,Male,Loyal Customer,38,Personal Travel,Eco,2453,1,2,1,1,2,1,2,2,4,1,1,4,1,2,18,22
0,Male,Loyal Customer,46,Personal Travel,Eco,2388,1,2,1,1,4,1,4,4,4,2,4,3,3,4,0,0
0,Male,Loyal Customer,64,Personal Travel,Eco,2717,1,2,1,1,2,1,2,2,4,5,1,4,1,2,0,0
0,Male,Loyal Customer,43,Personal Travel,Eco,1949,1,2,1,1,5,1,5,5,3,2,3,3,5,5,0,0
0,Male,Loyal Customer,47,Personal Travel,Eco,1632,1,2,1,1,3,1,2,3,5,3,5,4,5,3,0,4
0,Male,Loyal Customer,21,Personal Travel,Eco,5127,1,2,1,2,1,1,2,3,5,1,2,2,2,2,2,2
0,Male,Loyal Customer,68,Personal Travel,Eco,3678,1,2,1,2,1,2,2,1,4,2,3,2,3,2,0,0
0,Male,Loyal Customer,20,Personal Travel,Eco,3813,1,2,1,2,3,1,3,3,2,2,2,1,1,3,15,6
0,Male,Loyal Customer,61,Personal Travel,Eco,3647,1,2,1,2,1,1,1,1,4,3,1,3,2,1,0,0
0,Male,Loyal Customer,17,Personal Travel,Eco,3026,1,2,1,2,4,1,4,4,4,1,2,4,2,4,13,5
0,Male,Loyal Customer,29,Personal Travel,Eco,3460,1,2,1,2,5,1,5,5,2,2,3,1,2,5,0,0
0,Male,Loyal Customer,46,Personal Travel,Eco,2994,1,2,1,2,3,1,3,3,4,4,2,2,2,3,38,39
0,Male,Loyal Customer,32,Personal Travel,Eco,3080,1,2,1,2,5,1,5,5,1,4,1,4,2,5,0,0
0,Male,Loyal Customer,42,Personal Travel,Eco,3047,1,2,1,2,1,1,1,1,3,3,1,1,2,1,0,0
0,Male,Loyal Customer,20,Personal Travel,Eco,2584,1,2,1,2,4,1,4,4,4,4,2,4,3,4,3,45
0,Female,Loyal Customer,43,Personal Travel,Eco,2933,1,2,1,2,1,4,4,4,3,3,2,4,3,4,138,105
